pbcode	pname	pinfo	pcost	pprice	pimg	pagelimit	category	class
5010712	백쿡)홍콩반점해물육교자	[CU 단독]편의점 단독! 백종원의 홍콩반점에서 인기리에 판매중인 바로 그 해물육교자	2250	4500	http://bgf-cu.xcache.kinxcdn.com/product/8809129735655.jpg	y	식품	가공식사
5010713	면사랑)차슈돈코츠라멘	[CU 전용]진짜 "차슈" 덩어리가 들어있는 일본 라멘 인기 NO.1 돈코츠라멘	1600	3200	http://bgf-cu.xcache.kinxcdn.com/product/8802039231149.jpg	y	식품	가공식사
5010714	삼양)튀김칼국수대컵	어린시절 시장에서 먹던 추억의 칼국수~ 별미 튀김이 들어간 칼칼한 맛의 튀김칼국수	750	1500	http://bgf-cu.xcache.kinxcdn.com/product/8801073211933.jpg	y	식품	가공식사
5010715	롯데)마시는오트밀그레인	점심시간도 없이 열일하는 그대에게, 건강하고 맛있게! '퀘이커 마시는 오트밀'	1000	2000	http://bgf-cu.xcache.kinxcdn.com/product/8801062896301.jpg	y	식품	가공식사
5010716	롯데)마시는오트밀단호박	점심시간도 없이 열일하는 그대에게, 건강하고 맛있게! '퀘이커 마시는 오트밀'	1000	2000	http://bgf-cu.xcache.kinxcdn.com/product/8801062896288.jpg	y	식품	가공식사
5010717	도시어부)해물짜장대컵	[CU 전용]인기 예능 도시어부 제휴 상품! 낚시 컨셉의 해산물 느낌 물씬 풍기는 해물짜장	750	1500	http://bgf-cu.xcache.kinxcdn.com/product/8801045575575.jpg	y	식품	가공식사
5010718	도시어부)해물짬뽕대컵	[CU 전용]인기 예능 도시어부 제휴 상품! 낚시 컨셉의 해산물 느낌 물씬 풍기는 해물짬뽕	750	1500	http://bgf-cu.xcache.kinxcdn.com/product/8801045575582.jpg	y	식품	가공식사
5010719	삼양)왕갈비통닭볶음대컵	[한정 기간 운영]지금까지 이런 볶음면은 없었다. 달콤짭짤한 양념갈비 양념에 후첨 마늘 분말을 추가하여 풍미 강화	750	1500	http://bgf-cu.xcache.kinxcdn.com/product/8801073211957.jpg	y	식품	가공식사
5010720	농심)해피라면매운맛	1982년 출시 후 1990년대 초에 단종 된 추억의맛! 해피한맛! 해피라면 새롭게 출시	350	700	http://bgf-cu.xcache.kinxcdn.com/product/8801043047999.jpg	y	식품	가공식사
5010721	농심)해피라면순한맛	82년 출시 후 1990년대 초에 단종 된 추억의맛! 해피한맛! 해피라면 새롭게 출시	350	700	http://bgf-cu.xcache.kinxcdn.com/product/8801043047937.jpg	y	식품	가공식사
5010722	팔도)괄도네넴띤	팔도비빔면의 한정판! 할라피뇨를 첨가한 특제 비빔장을 사용하여 도전의식을 불러일으키는 강렬하게 매운 맛	450	900	http://bgf-cu.xcache.kinxcdn.com/product/8809296884842.jpg	y	식품	가공식사
5010723	CJ)비비고고추장삼겹	깊은 맛의 특제 고추장으로 양념한 육즙이 살아있는 삼겹 구이	3450	6900	http://bgf-cu.xcache.kinxcdn.com/product/8801007744124.jpg	y	식품	가공식사
5010724	소심식사)단호박밀크밀	유기농두유액, 우유가 함유되어 있어 부드럽고 깊은 맛을 더한 소심식사(일부지역 운영)	1100	2200	http://bgf-cu.xcache.kinxcdn.com/product/8809135303442.jpg	y	식품	가공식사
5010725	소심식사)미숫가루밀크밀	유기농두유액, 우유가 함유되어 있어 부드럽고 깊은 맛을 더한 소심식사(일부지역 운영)	1100	2200	http://bgf-cu.xcache.kinxcdn.com/product/8809135303428.jpg	y	식품	가공식사
5010726	한만두)화끈한마라만두	[CU 단독]쫄깃한 식감의 만두피와 버섯,돼지고기를 듬뿍 담은 마라 특유의 풍미가 가득한 마라만두	1450	2900	http://bgf-cu.xcache.kinxcdn.com/product/8809515131818.jpg	y	식품	가공식사
5010727	이가)마라볶음면	[CU 전용]마라면 시리즈 2탄! 마라고수를 위한 극강의 매콤얼얼한 맛의 볶음면	1600	3200	http://bgf-cu.xcache.kinxcdn.com/product/8809083704964.jpg	y	식품	가공식사
5010728	농심)냉라면	하절기 대비! 액상스프를 활용하여 시원하게 즐기는 냉국육수와 함께 즐기는 냉라면	750	1500	http://bgf-cu.xcache.kinxcdn.com/product/8801043048545.jpg	y	식품	가공식사
5010729	농심)도토리쫄쫄면	하절기 대비! 매콤새콤한 쫄면 비빔장과 도토리 전분을 활용한 쫄깃한 건면이 어울리는 비빔면	750	1500	http://bgf-cu.xcache.kinxcdn.com/product/8801043048460.jpg	y	식품	가공식사
5010730	삼양)튀김쫄면	하절기 매출 대응 봉지면! 쫄깃한 면발에 바싹한 튀김이 들어있는 매콤달콤한 쫄면	700	1400	http://bgf-cu.xcache.kinxcdn.com/product/8801073114203.jpg	y	식품	가공식사
5010731	아모제)치킨케밥덮밥	[CU 단독]터키 스타일의 케밥소스와 촉촉한 닭고기가 조화로운 이색덮밥	2100	4200	http://bgf-cu.xcache.kinxcdn.com/product/8809322190824.jpg	y	식품	가공식사
5010732	오뚜기)컵밥궁중갈비찜	소갈비살,밤,표고버섯,감자 등을 넣고 비법 양념장으로 맛을 낸 오뚜기 창립 50주년 에디션 컵밥	2500	5000	http://bgf-cu.xcache.kinxcdn.com/product/8801045892856.jpg	y	식품	가공식사
5010733	삼양)핵불닭볶음면미니	불닭볶음면 7주년 한정판 운영 상품! '가장작지만 가장 화끈하고 재미있는' 불닭볶음면(한정 수량 운영)	400	800	http://bgf-cu.xcache.kinxcdn.com/product/8801073114210.jpg	y	식품	가공식사
5010734	농심)매콤달콤국물라볶이	떡,라면,오뎅까지 들어있는 모듬떡볶이 '농심)매콤달콤국물라볶이'	2750	5500	http://bgf-cu.xcache.kinxcdn.com/product/8801043043991.jpg	y	식품	가공식사
5010735	CJ)미정당비엔나떡볶이	쫀득한 쌀떡과 육즙 가득한 비엔나가 중독적인 소스와 어우러지는 떡볶이	1450	2900	http://bgf-cu.xcache.kinxcdn.com/product/8801007787619.jpg	y	식품	가공식사
5010736	시아스)뚝배기닭개장국밥	[CU 단독]고사리, 닭가슴살, 국산 대파가 풍부하게 든 얼큰 칼칼한 파닭개장국밥	1950	3900	http://bgf-cu.xcache.kinxcdn.com/product/8809489617820.jpg	y	식품	가공식사
5010737	시아스)뚝배기만두국밥	[CU 단독]깊은 국물맛과 탱글탱글한 만두가 조화로운, 평범해서 특별한 만두국밥	1950	3900	http://bgf-cu.xcache.kinxcdn.com/product/8809489617837.jpg	y	식품	가공식사
5010738	오뚜기)미역국라면소컵	쇠고기양지와 사골의 진한 국물에 미역건더기가 가득한 미역국 라면	600	1200	http://bgf-cu.xcache.kinxcdn.com/product/8801045575865.jpg	y	식품	가공식사
5010739	오뚜기)크로크무슈고르곤	프랑스식 오픈 샌드위치! 버터풍미의 빵에 햄,치즈 그리고 고르곤갈릭 소스를 듬뿍!	1900	3800	http://bgf-cu.xcache.kinxcdn.com/product/8801045750637.jpg	y	식품	가공식사
5010740	오뚜기)크로크무슈베이컨	프랑스식 오픈 샌드위치! 버터풍미의 빵에 햄,체다치즈소스와 베이컨 조각을 듬뿍!	1900	3800	http://bgf-cu.xcache.kinxcdn.com/product/8801045750644.jpg	y	식품	가공식사
5010741	MDS)불닭그라탕	화끈하게 매운 불맛 치킨과 쭉~늘어나는 치즈의 꿀조합	1950	3900	http://bgf-cu.xcache.kinxcdn.com/product/8805684010299.jpg	y	식품	가공식사
5010742	CJ)컵반치킨마요덮밥	달콤고소한 간장 마요소스에 국내산 닭고기를 듬뿍넣은 덮밥	2250	4500	http://bgf-cu.xcache.kinxcdn.com/product/8801007778280.jpg	y	식품	가공식사
5010743	CJ)컵반닭곰탕밥	3시간 동안 고아 만든 진한 육수에 국내산 닭고기를 결대로 찢어 넣은 든든한 닭곰탕밥	2250	4500	http://bgf-cu.xcache.kinxcdn.com/product/8801007778198.jpg	y	식품	가공식사
5010744	퓨다)만한대찬왕컵	"얼큰한 맛! 푸짐한 고기! 대만에서 꼭 먹어야하는 컵라면(일부지역 운영)-대만 편의점에서 꼭 먹어야하는 고기가
가득 들어있는 매콤한 우육탕면"	2400	4800	http://bgf-cu.xcache.kinxcdn.com/product/4710088412089.jpg	y	식품	가공식사
5010745	오뚜기)맥앤토마토컵	토마토 청크가 듬뿍~ 파스타 식감의 유탕면과 푸실라와 마카로니가 들어있는 토마토 스파게티 용기면	1000	2000	http://bgf-cu.xcache.kinxcdn.com/product/8801045575841.jpg	y	식품	가공식사
5010746	CJ)비비고전복죽용기	쫄깃한 전복과 버섯, 양지육수의 깊은 맛인 담긴 비비고전복죽	2100	4200	http://bgf-cu.xcache.kinxcdn.com/product/8801007677064.jpg	y	식품	가공식사
5010747	CJ)비비고소고기죽용기	고소한 소고기와 버섯, 사골육수의 깊은 맛이 담긴 비비고소고기죽	1950	3900	http://bgf-cu.xcache.kinxcdn.com/product/8801007760292.jpg	y	식품	가공식사
5010748	CJ)비비고야채죽용기	풍성한 버섯과 3가지 야채, 야채육수의 깊은 맛이 담긴 비비고버섯야채죽	1950	3900	http://bgf-cu.xcache.kinxcdn.com/product/8801007760278.jpg	y	식품	가공식사
5010749	HEYROO황태미역국밥	[CU 단독]국내산 미역에 시원한 북어를 더해 속이 풀리는 시원한 미역국밥	1750	3500	http://bgf-cu.xcache.kinxcdn.com/product/8809377041287.jpg	y	식품	가공식사
5010750	HEYROO계란북어국밥	[CU 단독]시원한 북어국물에 부드러운 두부와 계란을 더해 풍성한 북어국밥	1750	3500	http://bgf-cu.xcache.kinxcdn.com/product/8809377041218.jpg	y	식품	가공식사
5010751	오뚜기)와사비진짜쫄면	알싸한 와사비의 색다른 매운맛!! 와사비 진짜 쫄면!!	800	1600	http://bgf-cu.xcache.kinxcdn.com/product/8801045525556.jpg	y	식품	가공식사
5010752	대상)안주야매운껍데기	중독적인 매운 소스와 벌집모양 칼집을 내어 쫀득하고 두툼한 국내산 돼지껍데기	3950	7900	http://bgf-cu.xcache.kinxcdn.com/product/8801052060057.jpg	y	식품	가공식사
5010753	이가)모찌모찌크림우동	쫄깃한 모찌 식감의 일식우동 면발과 꾸덕한 크림소스의 조화!	1600	3200	http://bgf-cu.xcache.kinxcdn.com/product/8809083705008.jpg	y	식품	가공식사
5010754	오뚜기)컵누들우동소컵	다이어터들의 최애 라면!! 칼로리 120kcal의 컵누들 우동	600	1200	http://bgf-cu.xcache.kinxcdn.com/product/8801045571867.jpg	y	식품	가공식사
5010755	마루)돈코츠라멘	"① 일본 3대라면으로 손꼽히는 후쿠오카의 명물 하카타 라멘
② 부드러운 면빨에 시즈닝 오일이 추가된 진한 돈코츠 국물이 일품입니다."	1250	2500	http://bgf-cu.xcache.kinxcdn.com/product/4902702004200.jpg	y	식품	가공식사
5010756	마루)나가사키짬뽕	"① 컵라면으로 최초로 개발된 나가사키 짬뽕
② 돼지고기 진액베이스에 해산물 추출물을 더한 진한 짬뽕 국물"	1500	3000	http://bgf-cu.xcache.kinxcdn.com/product/4902702004002.jpg	y	식품	가공식사
5010757	마루)소유라멘	"① 일본에서 즐겨먹는 쇼유(간장)라멘을 컵라면으로 구현
② 간장베이스의 깔끔한 국물에 쫄깃하고 가느다란 면빨"	1500	3000	http://bgf-cu.xcache.kinxcdn.com/product/4902702004033.jpg	y	식품	가공식사
5010758	삼양)핵불닭떡볶이	"①핵불닭볶음면 맛을 그대로 살린 화끈하게 매운맛
②직화조미유가 들어있어 더 강력해진 매운맛
③국내산쌀로 만든 쫄깃한떡"	1500	3000	http://bgf-cu.xcache.kinxcdn.com/product/8801073310988.jpg	y	식품	가공식사
5010759	삼양)짱구허니볶음컵	"① 삼양 장수 스낵 짱구를 활용한 용기면
② 스낵 짱구를 벤치마킹한 플레이버로 아카시아꿀과 시나몬 향이 어우러지는 볶음면"	750	1500	http://bgf-cu.xcache.kinxcdn.com/product/8801073211971.jpg	y	식품	가공식사
5010760	삼양)뽀빠이야끼소바컵	"① 삼양 장수 스낵 브랜드를 활용한 용기면 2종
② 레트로 분위기 물씬 풍기는 스낵 뽀빠이 디자인의 굴소스 타입 야끼소바 타입 볶음면"	750	1500	http://bgf-cu.xcache.kinxcdn.com/product/8801073211964.jpg	y	식품	가공식사
5010761	농심)짜파게티라볶이용기	떡과 면사리가 들어있는 푸짐한 라볶이를 언제 어디서나 간편하게 !	1900	3800	http://bgf-cu.xcache.kinxcdn.com/product/8801043048828.jpg	y	식품	가공식사
5010762	농심)미역초장비빔면	매콤새콤 비법초장에 싱싱한 미역이 듬뿍담긴 여름 별미	750	1500	http://bgf-cu.xcache.kinxcdn.com/product/8801043049184.jpg	y	식품	가공식사
5010763	오뚜기)교자만두200g	도톰하고 바삭한 피와 국내산 돼지고기가 조화로운 교자만두	1250	2500	http://bgf-cu.xcache.kinxcdn.com/product/8801045931401.jpg	y	식품	가공식사
5010764	농심)콘치즈면컵	구운 옥수수와 노릇노릇 진한 풍미의 치즈로 콘치즈의 고소한 맛을 그대로 담았습니다.	800	1600	http://bgf-cu.xcache.kinxcdn.com/product/8801043049597.jpg	y	식품	가공식사
5010765	오뚜기)짜장면	쫄깃쫄깃한 면빨과 진한 짜장 소스의 간편히 즐기는 짜장라면	500	1000	http://bgf-cu.xcache.kinxcdn.com/product/8801045525525.jpg	y	식품	가공식사
5010766	CJ)비비고닭백숙죽용기	평소에도, 복날에도 용기에 담아 간편하게 먹는 비비고 누룽지닭백숙죽	1950	3900	http://bgf-cu.xcache.kinxcdn.com/product/8801007745794.jpg	y	식품	가공식사
5010767	CJ)컵반설렁탕밥	전문점에서만 먹던 메뉴도 이제는 컵밥으로! ‘CJ)컵반설렁탕밥	2250	4500	http://bgf-cu.xcache.kinxcdn.com/product/8801007778266.jpg	y	식품	가공식사
5010768	오뚜기)컵밥소시지카레	진한 풍미의 카레에 뽀드득 소시지를 넣어 만든 CVS 당사 전용 '오뚜기)컵밥소시지카레	1750	3500	http://bgf-cu.xcache.kinxcdn.com/product/8801045592862.jpg	y	식품	가공식사
5010769	오뚜기)단호박죽285g	부드러운 단호박에 찹쌀가루와 쫄깃한 새알심이 들어있는 ‘오뚜기)단호박죽’	1600	3200	http://bgf-cu.xcache.kinxcdn.com/product/8801045303048.jpg	y	식품	가공식사
5010770	한일)메밀소바	[CU전용]한끼 식사로 시원하게 즐기는 메밀소바	1600	3200	http://bgf-cu.xcache.kinxcdn.com/product/8801085881049.jpg	y	식품	가공식사
5010771	MDS)바로먹는곤약비빔냉면	[CU전용]데우거나 별도 조리 NO! '곤약'면을 활용하여 여름철 칼로리 부담 Down	1600	3200	http://bgf-cu.xcache.kinxcdn.com/product/8805684000412.jpg	y	식품	가공식사
5010772	MDS)바로먹는곤약물냉면	[CU전용]데우거나 별도 조리 NO! '곤약'면을 활용하여 여름철 칼로리 부담 Down	1600	3200	http://bgf-cu.xcache.kinxcdn.com/product/8805684000429.jpg	y	식품	가공식사
5010773	삼양)마라탕면컵	한국인 입맛에 맛춰 과하지 않고 은은한 마라의 풍미를 구현한 국물	800	1600	http://bgf-cu.xcache.kinxcdn.com/product/8801073211988.jpg	y	식품	가공식사
5010774	하림)닭가슴살오리지널	8시간 냉장숙성하여 부드럽고 촉촉한 닭가슴살(담백하게 즐기는 오리지널맛)	1450	2900	http://bgf-cu.xcache.kinxcdn.com/product/8801492373144.jpg	y	식품	가공식사
5010775	하림)닭가슴살블랙페퍼	[CU전용]8시간 냉장숙성하여 부드럽고 촉촉한 닭가슴살(통후추로 깔끔하게 맛을 잡은 블랙페퍼맛)	1450	2900	http://bgf-cu.xcache.kinxcdn.com/product/8801492373090.jpg	y	식품	가공식사
5010776	태경)교대소곱창전골	쫄깃하고 고소한 식감의 호주산 소곱창으로 만든 태경)교대소곱창전골	3450	6900	http://bgf-cu.xcache.kinxcdn.com/product/8809061671097.jpg	y	식품	가공식사
5010777	오뚜기)짜장볶이컵	쫄깃하고 부드러운 면에 로스팅된 양파맛이 살아있는 진한 짜장면 상품	500	1000	http://bgf-cu.xcache.kinxcdn.com/product/8801045571430.jpg	y	식품	가공식사
5010778	삼양)별뽀빠이간장떡볶이	[CU 전용]간장소스의 단짠한 매력에 매콤함까지 넣은 '삼양)별뽀빠이간장떡볶이'	1500	3000	http://bgf-cu.xcache.kinxcdn.com/product/8801073311022.jpg	y	식품	가공식사
5010779	CJ)비비고고등어조림	부드러운 고등어살과 구수한 시래기가 매콤한 양념에 졸여진 'CJ)비비고고등어조림'	2450	4900	http://bgf-cu.xcache.kinxcdn.com/product/8801007792477.jpg	y	식품	가공식사
5010780	CJ)비비고코다리무조림	쫀득담백한 코다리살과 시원한 무가 매콤한 양념에 졸여진 'CJ)비비고코다리무조림'	2450	4900	http://bgf-cu.xcache.kinxcdn.com/product/8801007792514.jpg	y	식품	가공식사
5010781	하림)반마리녹두삼계탕	[CU 전용]닭육수를 우려내 진한 국물에 녹두, 대추, 인삼 등을 넣어 건강한 '하림)녹두반마리삼계탕'	2950	5900	http://bgf-cu.xcache.kinxcdn.com/product/8801492374554.jpg	y	식품	가공식사
5010782	삼양)삼계탕면컵	여름철 간편하게 즐기는 한국인의 대표 여름 보양식 삼계탕을 컵라면으로 구현(한정수량운영)	800	1600	http://bgf-cu.xcache.kinxcdn.com/product/8801073211995.jpg	y	식품	가공식사
5010783	오뗄)자이언트치즈핫도그	[CU전용]설탕, 케찹이 들어있어 취향대로 먹는 치즈 콕콕 소시지와 쫀득한 빵의 치즈핫도그	950	1900	http://bgf-cu.xcache.kinxcdn.com/product/8802266601159.jpg	y	식품	가공식사
5010784	풀무원)얇은피고기만두	신선한 재료로 만든 소가 그대로 비치는 얇은피의 손으로 빚은듯한 만두	1500	3000	http://bgf-cu.xcache.kinxcdn.com/product/8801114146170.jpg	y	식품	가공식사
5010785	풀무원)얇은피김치만두	신선한 재료로 만든 소가 그대로 비치는 얇은피의 손으로 빚은듯한 만두	1500	3000	http://bgf-cu.xcache.kinxcdn.com/product/8801114146187.jpg	y	식품	가공식사
